time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
7.33,-708.47952,-0.571055009196119,9.08265541645077,2
7.34,-707.80896,0.89962952533584,11.5714969405663,4
7.35,-707.1384,-0.0413752254833252,9.93144091779062,2
7.36,-706.46784,1.57407903126441,12.8501053619083,3
7.37,-705.79728,11.7041668854733,39.8233488551297,4
7.38,-705.12672,4.67861051374633,19.7699041293243,4
7.39,-704.45616,7.30511295128013,26.7279737695937,4
7.4,-703.7856,8.83186213998722,31.1130407352418,4
7.41,-703.11504,0.705890021222021,11.2200475995266,1
7.42,-702.44448,8.60192287903265,30.439687358533,4
7.43,-701.77392,-1.63761121704988,7.53489333820355,4
7.44,-701.10336,2.99772521499366,15.8217901919863,4
7.45,-700.4328,0.576030173410895,10.9884675285391,4
7.46,-699.76224,-0.567486915192466,9.0881940278109,3
7.47,-699.09168,2.43438983730125,14.6027931922611,4
7.48,-698.42112,-0.274473058543241,9.55131195179046,4
7.49,-697.75056,-3.07717026003511,5.77595828193939,4
7.5,-697.08,-2.13330778348547,6.88748080442379,1
7.51,-696.40944,10.3060031210954,35.5213290154006,4
7.52,-695.73888,1.0415674070594,11.8334851053497,3
7.53,-695.06832,1.18957987631525,12.1107302056992,4
7.54,-694.39776,8.88822020653007,31.2787174812254,4
7.55,-693.7272,7.67360792333304,27.7668537876388,4
7.56,-693.05664,2.8189671597038,15.4290221740031,1
7.57,-692.38608,2.11248690665708,13.9313052329731,1
7.58,-691.71552,6.4934358737161,24.4892463654869,4
7.59,-691.04496,3.58112755585487,17.1410665724,4
7.6,-690.3744,-0.325708233297367,9.46915112126454,3
7.61,-689.70384,-3.03229692510803,5.82530865824918,3
7.62,-689.03328,0.723688450497713,11.2520374683964,4
7.63,-688.36272,2.38508821406962,14.4987521158744,4
7.64,-687.69216,3.2657371964931,16.4208297270809,1
7.65,-687.0216,-1.80856884258222,7.3065399932485,1
7.66,-686.35104,4.25011081942652,18.7215618072164,4
7.67,-685.68048,6.12509305650709,23.4976408478162,4
7.68,-685.00992,1.64974474069049,12.9988422410943,1
7.69,-684.33936,3.55649518311816,17.0842289522366,1
7.7,-683.6688,-2.57164698847264,6.35188159042406,3
7.71,-682.99824,13.0940668043005,44.1883118424379,4
7.72,-682.32768,0.924973798610369,11.6179981217835,4
7.73,-681.65712,6.05992625389917,23.3238868355615,4
7.74,-680.98656,1.27897311000631,12.2801671494408,4
7.75,-680.316,11.6947914407444,39.7941768109995,4
